,price,area_tot,area_build,lon,lat
135026,198000.0,0.0,63.0,6.1039449999999995,46.251656
135094,210000.0,0.0,63.0,6.1039449999999995,46.251656
135162,206050.0,0.0,63.0,6.1039449999999995,46.251656
135231,216800.0,0.0,63.0,6.103815,46.251568
135299,239400.0,0.0,63.0,6.103815,46.251568
135368,310000.0,0.0,88.0,6.1045620000000005,46.252078999999995
135436,164000.0,0.0,25.0,6.1045620000000005,46.252078999999995
135444,28000.0,284.0,0.0,6.115226,46.258452
135535,470000.0,0.0,94.0,6.113519999999999,46.257457
135617,81775.0,0.0,73.0,6.116352,46.259071999999996
135678,81781.25,0.0,73.0,6.116352,46.259071999999996
135740,81775.0,0.0,62.0,6.116875,46.25934
135801,81781.25,0.0,100.0,6.116875,46.25934
135866,309500.0,0.0,60.0,6.117634,46.259645
135927,30000.0,0.0,0.0,6.117634,46.259645
135988,15000.0,0.0,0.0,6.117634,46.259645
136049,15500.0,0.0,0.0,6.117634,46.259645
136110,15000.0,0.0,0.0,6.117634,46.259645
136172,690000.0,0.0,135.0,6.117792,46.259834000000005
136233,155000.0,0.0,60.0,6.117792,46.259834000000005
136297,415000.0,0.0,79.0,6.11894,46.26035
136358,415000.0,0.0,87.0,6.11894,46.26035
136359,190000.0,0.0,49.0,6.102296,46.251289
136475,450000.0,0.0,91.0,6.101528,46.252353
136582,472550.0,0.0,102.0,6.101316000000001,46.252441999999995
136708,295170.0,0.0,0.0,6.102091000000001,46.250924
136800,202000.0,0.0,0.0,6.102091000000001,46.250924
136893,460100.0,0.0,103.0,6.102194,46.251135
136986,295170.0,0.0,66.0,6.1022,46.250989000000004
137078,202000.0,0.0,43.0,6.1022,46.250989000000004
137095,922246.0,257.0,0.0,6.09848,46.272386
137104,3014616.0,904.0,0.0,6.0860769999999995,46.287647
137114,665000.0,2038.0,0.0,6.0860769999999995,46.287647
137124,317000.0,0.0,0.0,6.095712000000001,46.275897
137131,404000.0,0.0,0.0,6.095712000000001,46.275897
137138,226000.0,0.0,0.0,6.095712000000001,46.275897
137145,231000.0,0.0,0.0,6.095712000000001,46.275897
137152,302000.0,0.0,0.0,6.095712000000001,46.275897
137159,336000.0,0.0,0.0,6.095712000000001,46.275897
137166,217000.0,0.0,0.0,6.095712000000001,46.275897
137173,4407232.0,16159.0,0.0,6.095712000000001,46.275897
137180,304400.0,0.0,0.0,6.095712000000001,46.275897
137187,336000.0,0.0,0.0,6.095712000000001,46.275897
137194,232000.0,0.0,0.0,6.095712000000001,46.275897
137201,425000.0,0.0,0.0,6.095712000000001,46.275897
137208,227000.0,0.0,0.0,6.095712000000001,46.275897
137215,511000.0,0.0,0.0,6.095712000000001,46.275897
137222,16087064.0,0.0,0.0,6.095712000000001,46.275897
137229,361000.0,0.0,0.0,6.095712000000001,46.275897
137253,111050.0,1125.0,0.0,6.0884339999999995,46.284608
137257,316565.0,0.0,67.0,6.112408,46.263999999999996
137267,184185.0,0.0,37.0,6.112408,46.263999999999996
137277,314200.0,0.0,67.0,6.112408,46.263999999999996
137290,159250.0,0.0,50.0,6.114214,46.26424
137300,152000.0,0.0,50.0,6.114214,46.26424
137304,490000.0,1730.0,99.0,6.106508,46.26375
137309,689950.0,917.0,118.0,6.106791,46.263348
137323,491411.88,0.0,102.0,6.084125,46.286563
137340,125000.0,0.0,35.0,6.084269,46.286545000000004
137347,459100.0,312.0,88.0,6.087411,46.286513
137364,429839.0,209.0,92.0,6.087714,46.286642
137379,315120.0,0.0,71.0,6.0992180000000005,46.270555
137399,296000.0,0.0,71.0,6.09946,46.270688
137411,640220.0,1532.0,0.0,6.084009,46.282136
137445,480000.0,392.0,120.0,6.081767,46.281968
137473,479000.0,0.0,104.0,6.07969,46.281721000000005
137502,471514.0,0.0,110.0,6.07969,46.281721000000005
137531,390000.0,0.0,90.0,6.07969,46.281721000000005
137560,380000.0,0.0,87.0,6.07969,46.281721000000005
137589,520000.0,996.0,120.0,6.07969,46.281721000000005
137598,967340.0,1255.0,400.0,6.086437999999999,46.287698999999996
137635,21600.0,108.0,0.0,6.086958999999999,46.28812
137679,500000.0,0.0,102.0,6.08729,46.288222999999995
137721,489500.0,0.0,85.0,6.088056,46.290169
137754,475000.0,0.0,85.0,6.088056,46.290169
137788,665000.0,52.0,0.0,6.088332,46.290519
137806,517500.0,1000.0,101.0,6.095886,46.272728
137903,1033850.0,1202.0,250.0,6.100243,46.266981
138016,1175000.0,2900.0,107.0,6.103487,46.262215999999995
138017,554000.0,0.0,0.0,6.093121,46.276299
138048,400000.0,0.0,0.0,6.093121,46.276299
138079,370000.0,0.0,0.0,6.093121,46.276299
138126,554000.0,0.0,115.0,6.085723000000001,46.284506
138159,554000.0,0.0,0.0,6.085436,46.285165
138190,22000.0,0.0,0.0,6.085436,46.285165
138222,400000.0,0.0,93.0,6.085449,46.285164
138253,370000.0,0.0,86.0,6.085449,46.285164
138285,554000.0,0.0,0.0,6.085462000000001,46.285164
138320,515000.0,870.0,124.0,6.085630999999999,46.286629
138332,280000.0,0.0,99.0,6.09764,46.272075
138342,15000.0,0.0,0.0,6.098173,46.2723
138350,233000.0,0.0,51.0,6.098173,46.2723
138358,160000.0,0.0,34.0,6.098173,46.2723
138366,378000.0,1826.0,0.0,6.100556,46.269944
138368,248840.0,0.0,49.0,6.097677,46.269259999999996
138394,721000.0,0.0,125.0,6.097348,46.269684999999996
138414,6000.0,0.0,0.0,6.097348,46.269684999999996
138442,650000.0,1027.0,175.0,6.096526,46.268578999999995
138450,1.2,38609.0,5487.0,6.089043,46.2824
138468,111050.0,2192.0,280.0,6.091742,46.283341
138472,640220.0,766.0,0.0,6.083513,46.282337
138513,525000.0,939.0,104.0,6.08202,46.280503
138541,600000.0,624.0,99.0,6.08182,46.280468
138545,373000.0,0.0,81.0,6.085485,46.283569
138559,641200.0,654.0,114.0,6.085219,46.283551
138574,648000.0,969.0,117.0,6.0839739999999995,46.283014
138580,725000.0,1146.0,194.0,6.083039,46.286418
137237,922246.0,1092.0,165.0,6.097066000000001,46.274219
138595,665000.0,900.0,150.0,6.085486,46.288754
138604,670000.0,0.0,89.0,6.085148,46.286021000000005
138635,540000.0,668.0,89.0,6.085148,46.286021000000005
138701,557000.0,0.0,126.0,6.078737,46.284833
138726,10000.0,0.0,0.0,6.098801,46.268515
138750,430000.0,0.0,143.0,6.101202,46.269476
138759,640220.0,948.0,150.0,6.084719000000001,46.281988
138786,640910.0,1141.0,160.0,6.083589,46.279552
138824,496394.0,1064.0,86.0,6.083791000000001,46.279672999999995
138866,702600.0,3177.0,200.0,6.084356,46.28014
138911,730830.0,914.0,150.0,6.084074,46.281234000000005
138922,456000.0,0.0,92.0,6.111507,46.263779
138934,18000.0,0.0,0.0,6.111507,46.263779
138949,395000.0,0.0,0.0,6.111014,46.264451
138962,395000.0,0.0,95.0,6.1111699999999995,46.264369
138975,450000.0,0.0,94.0,6.111623000000001,46.26463
138981,99000.0,0.0,26.0,6.098953,46.267982
139023,149500.0,0.0,33.0,6.098953,46.267982
139066,110000.0,0.0,26.0,6.098909,46.267896
139109,456000.0,952.0,146.0,6.098775,46.2677
139180,827150.0,986.0,150.0,6.099322,46.265685999999995
139190,378000.0,0.0,94.0,6.099418,46.270024
139192,306000.0,0.0,59.0,6.087886,46.285926
139195,312331.0,13.0,70.0,6.087886,46.285926
139198,5000.0,0.0,0.0,6.087886,46.285926
139202,245450.0,0.0,53.0,6.087855,46.286204
139205,324460.0,26.0,70.0,6.087855,46.286204
139206,450000.0,8460.0,0.0,6.093973,46.298241
139220,1000.0,76.0,0.0,6.093973,46.298241
139262,298000.0,0.0,0.0,6.096862000000001,46.302229
139263,313945.0,0.0,0.0,6.096862000000001,46.302229
139264,900000.0,801.0,0.0,6.097601,46.305299
139280,1054000.0,250.0,0.0,6.097601,46.305299
139296,500000.0,550.0,0.0,6.099565,46.306689
139322,870000.0,95.0,0.0,6.093227,46.302823
139348,1054000.0,4337.0,0.0,6.093227,46.302823
139374,450000.0,25.0,0.0,6.093227,46.302823
139400,400238.0,2032.0,0.0,6.10093,46.308054
139405,400000.0,291.0,0.0,6.104271,46.294191
139419,399920.0,300.0,100.0,6.104938,46.295344
139425,276000.0,288.0,100.0,6.104075,46.295842
139439,402820.0,288.0,112.0,6.10366,46.295390000000005
139310,500000.0,1072.0,200.0,6.0991040000000005,46.307063
139446,450000.0,150.0,120.0,6.096429,46.303284999999995
139237,969450.0,917.0,206.0,6.094772,46.298113
139261,569000.0,1690.0,85.0,6.093881,46.299126
139469,900000.0,398.0,0.0,6.0982709999999996,46.304514000000005
139473,900000.0,1016.0,760.0,6.096984,46.305846
139502,459400.0,253.0,87.0,6.102333,46.294009
139512,533000.0,0.0,130.0,6.0969739999999994,46.297053999999996
139521,410000.0,405.0,87.0,6.107339,46.306847999999995
139536,523300.0,396.0,118.0,6.107962000000001,46.307093
139539,400238.0,465.0,115.0,6.102088,46.307279
139566,430000.0,454.0,75.0,6.096801999999999,46.300159
139584,650000.0,1852.0,150.0,6.098289,46.29803
139589,870000.0,1830.0,128.0,6.095976,46.301249
139653,765800.0,375.0,302.0,6.096527,46.301797
139714,298000.0,0.0,80.0,6.096861,46.302229
139767,313945.0,0.0,72.0,6.096861,46.302229
139798,299000.0,0.0,79.0,6.095557,46.30069
139810,278000.0,0.0,67.0,6.095557,46.30069
139824,245050.0,0.0,51.0,6.094898000000001,46.300441
139847,632455.0,1381.0,118.0,6.1008569999999995,46.304291
139872,1016400.0,780.0,350.0,6.111596,46.3043
139884,490000.0,0.0,98.0,6.094708,46.302533000000004
139919,450000.0,1165.0,117.0,6.095837,46.297453000000004
139956,450000.0,20.0,0.0,6.095608,46.297507
139967,455000.0,585.0,99.0,6.104519,46.294146000000005
139993,475000.0,567.0,99.0,6.105102,46.294191
140004,388700.0,516.0,99.0,6.1061440000000005,46.29603
140029,520160.0,276.0,116.0,6.098964,46.298879
140045,648000.0,950.0,148.0,6.094607,46.299566999999996
140063,758400.0,980.0,142.0,6.096126,46.298451
140078,506000.0,354.0,99.0,6.101811,46.294481
140102,492500.0,373.0,110.0,6.1021019999999995,46.294882
140112,550000.0,1000.0,110.0,6.104579,46.293844
140120,495000.0,497.0,92.0,6.098207,46.299941
140128,400000.0,480.0,99.0,6.107386,46.295915
140136,1100000.0,66.0,0.0,6.131574,46.349834
140203,635000.0,0.0,0.0,6.131574,46.349834
140270,950000.0,2327.0,0.0,6.131574,46.349834
140337,28000.0,0.0,0.0,6.131574,46.349834
141476,598400.0,0.0,0.0,6.14087,46.353544
141487,3964038.0,0.0,0.0,6.14087,46.353544
141498,302621.0,0.0,0.0,6.14087,46.353544
141509,617664.0,0.0,0.0,6.14087,46.353544
141575,885000.0,631.0,0.0,6.1482339999999995,46.373191999999996
141578,210000.0,631.0,0.0,6.1482339999999995,46.373191999999996
141581,450000.0,1461.0,0.0,6.1482339999999995,46.373191999999996
141584,767000.0,631.0,0.0,6.1482339999999995,46.373191999999996
141587,1260300.0,159.0,0.0,6.137012,46.36039
141635,801470.0,46.0,0.0,6.134334,46.361259999999994
142549,340000.0,0.0,74.0,6.138825,46.35556
142593,16666.67,0.0,0.0,6.139081,46.355589
142634,33333.34,0.0,0.0,6.139081,46.355589
142677,500000.0,0.0,124.0,6.139461,46.355706
142719,190000.0,0.0,40.0,6.139658,46.355662
142760,605000.0,0.0,129.0,6.139658,46.355662
142801,190000.0,0.0,38.0,6.139658,46.355662
142842,292000.0,0.0,58.0,6.139658,46.355662
142883,410000.0,0.0,85.0,6.139658,46.355662
142924,648810.0,0.0,140.0,6.139658,46.355662
142965,257900.0,0.0,53.0,6.139658,46.355662
143006,254100.0,0.0,47.0,6.139658,46.355662
143047,442000.0,0.0,96.0,6.139658,46.355662
143088,513080.0,0.0,119.0,6.139658,46.355662
143129,453000.0,0.0,0.0,6.139658,46.355662
143170,400000.0,0.0,75.0,6.139658,46.355662
143211,312401.0,0.0,63.0,6.139658,46.355662
143252,93850.0,0.0,18.0,6.139658,46.355662
143293,440000.0,0.0,75.0,6.139658,46.355662
143334,1000.0,0.0,0.0,6.139658,46.355662
143399,156400.0,0.0,38.0,6.142005,46.356578000000006
143406,880000.0,1658.0,0.0,6.115289,46.369477
143415,810800.0,230.0,0.0,6.115289,46.369477
143442,4512750.0,6017.0,0.0,6.13745,46.35387
143486,7000000.0,2000.0,0.0,6.145503,46.359054
143666,800000.0,0.0,160.0,6.147449,46.361131
143677,18000.0,6039.0,0.0,6.119974,46.376424
143678,23076.0,46120.0,0.0,6.133186,46.344215000000005
143683,320000.0,521.0,0.0,6.132393,46.349483
143752,972000.0,7552.0,0.0,6.142011,46.372377
143753,714600.0,7552.0,0.0,6.142011,46.372377
143754,379500.0,431.0,0.0,6.142011,46.372377
143755,415000.0,365.0,0.0,6.142011,46.372377
143756,55725.0,743.0,0.0,6.142011,46.372377
141520,270000.0,300.0,0.0,6.14087,46.353544
141531,329000.0,300.0,0.0,6.14087,46.353544
141542,243192.0,109.0,0.0,6.14087,46.353544
141553,650000.0,1196.0,0.0,6.14087,46.353544
141564,460000.0,109.0,0.0,6.14087,46.353544
143757,1.0,85.0,0.0,6.130218,46.351428999999996
143764,459000.0,128.0,0.0,6.130218,46.351428999999996
143771,539300.0,144.0,0.0,6.130218,46.351428999999996
140404,5050.0,505.0,0.0,6.131574,46.349834
143792,1060800.0,350.0,0.0,6.151382,46.370416
143828,839500.0,85.0,0.0,6.151382,46.370416
143864,900000.0,563.0,0.0,6.151382,46.370416
143997,1800000.0,333.0,0.0,6.140443,46.352947
144023,772000.0,0.0,0.0,6.140443,46.352947
141595,415000.0,774.0,0.0,6.137012,46.36039
141603,115000.0,381.0,0.0,6.137012,46.36039
141611,222000.0,588.0,0.0,6.137012,46.36039
141619,3960.0,22.0,0.0,6.137012,46.36039
141627,2947500.0,2615.0,0.0,6.137012,46.36039
144128,1161690.0,93.0,0.0,6.130164,46.345797999999995
144141,685960.0,580.0,0.0,6.130164,46.345797999999995
144154,1.0,4.0,0.0,6.130164,46.345797999999995
144167,766000.0,113.0,0.0,6.130164,46.345797999999995
144232,1066000.0,1111.0,0.0,6.130856,46.352307
144233,358150.0,0.0,0.0,6.130856,46.352307
144234,379525.0,0.0,0.0,6.130856,46.352307
144235,646000.0,0.0,0.0,6.130856,46.352307
144236,664050.0,0.0,0.0,6.130856,46.352307
144237,695400.0,0.0,0.0,6.130856,46.352307
144238,876850.0,0.0,0.0,6.130856,46.352307
144239,1529166.6,1742.0,0.0,6.130856,46.352307
144240,695000.0,1075.0,0.0,6.145755,46.371219
144436,1000000.0,4218.0,0.0,6.151269,46.368091
144437,1000000.0,96.0,0.0,6.151269,46.368091
144438,1000000.0,1052.0,290.0,6.151269,46.368091
144439,1367600.0,1701.0,0.0,6.151285,46.370729
144440,950000.0,518.0,0.0,6.137101,46.355982
141705,1100000.0,3.0,0.0,6.134334,46.361259999999994
141775,1300.0,26.0,0.0,6.134334,46.361259999999994
141845,870000.0,58.0,0.0,6.134334,46.361259999999994
141915,420000.0,12.0,0.0,6.134334,46.361259999999994
144493,1298000.0,0.0,157.0,6.148894,46.364663
144497,55500.0,0.0,0.0,6.144887000000001,46.348949
144520,289000.0,0.0,48.0,6.144887000000001,46.348949
144545,825100.0,0.0,138.0,6.144152,46.360907
144554,307900.0,0.0,58.0,6.144557,46.360938
144562,286900.0,0.0,51.0,6.144557,46.360938
144571,115000.0,0.0,29.0,6.144294,46.360871
144579,396891.0,0.0,70.0,6.144294,46.360871
144590,730000.0,4670.0,132.0,6.140662,46.359407
144603,404976.0,0.0,65.0,6.141508999999999,46.360267
144615,313980.0,0.0,65.0,6.141508999999999,46.360267
144627,225000.0,0.0,41.0,6.141508999999999,46.360267
144639,290000.0,0.0,65.0,6.141508999999999,46.360267
144651,415000.0,0.0,87.0,6.141508999999999,46.360267
144663,222000.0,0.0,41.0,6.141508999999999,46.360267
144677,1120000.0,1257.0,210.0,6.141417,46.360337
144693,300000.0,0.0,66.0,6.142091000000001,46.360879
144705,300000.0,0.0,43.0,6.142091000000001,46.360879
144717,23000.0,0.0,0.0,6.142091000000001,46.360879
144729,260000.0,0.0,65.0,6.142091000000001,46.360879
140471,1100000.0,17.0,0.0,6.131574,46.349834
144733,1.0,85.0,0.0,6.138453,46.355416999999996
144801,380000.0,0.0,150.0,6.138592,46.355142
144880,280000.0,0.0,109.0,6.139474,46.354058
144947,1066000.0,439.0,183.0,6.138573,46.352636
145014,5400.0,0.0,0.0,6.139956,46.353398999999996
145078,15000.0,0.0,0.0,6.139956,46.353398999999996
145142,350000.0,0.0,0.0,6.139956,46.353398999999996
145206,170000.0,0.0,48.0,6.139956,46.353398999999996
145270,125000.0,0.0,30.0,6.139956,46.353398999999996
145335,190000.0,0.0,48.0,6.139969000000001,46.353386
145400,160000.0,0.0,40.0,6.139983,46.353374
145466,350000.0,0.0,85.0,6.13997,46.353359000000005
145530,340000.0,0.0,84.0,6.13997,46.353359000000005
145597,125000.0,0.0,47.0,6.14016,46.353209
145661,147200.0,0.0,47.0,6.14016,46.353209
145732,88000.0,0.0,19.0,6.1408309999999995,46.352637
145805,246400.0,0.0,120.0,6.143104,46.351151
145878,1900000.0,1407.0,213.0,6.145224,46.34966
145948,1066000.0,209.0,0.0,6.149092,46.347231
143454,355000.0,385.0,254.0,6.138583000000001,46.354463
143466,453000.0,0.0,63.0,6.138376,46.354335
143478,591900.0,0.0,124.0,6.138204,46.354223
144025,1066000.0,164.0,0.0,6.139139,46.3521
144058,599000.0,0.0,137.0,6.138075,46.351335999999996
144085,20000.0,0.0,0.0,6.138148,46.351262
144119,1400000.0,1292.0,77.0,6.136426,46.349989
145950,588787.5,433.0,100.0,6.146105,46.355866
144581,41200.0,206.0,0.0,6.143833,46.360751
145960,598800.0,0.0,90.0,6.142418,46.352219
145996,1800000.0,1633.0,184.0,6.143562999999999,46.353325
146017,20000.0,0.0,106.0,6.137575,46.358247
146035,750000.0,0.0,117.0,6.137575,46.358247
146057,180000.0,0.0,22.0,6.138051,46.359004999999996
146075,51000.0,0.0,22.0,6.138051,46.359004999999996
146098,1220900.0,805.0,340.0,6.138517,46.359421000000005
146115,486538.3,465.0,98.0,6.138403,46.347317
146151,856350.0,0.0,291.0,6.140121,46.34619
146181,18000.0,0.0,0.0,6.142999,46.344348
146207,16000.0,0.0,0.0,6.142999,46.344348
146233,16500.0,0.0,0.0,6.142999,46.344348
146259,16000.0,0.0,0.0,6.142999,46.344348
146260,1900.0,0.0,0.0,6.141933,46.355936
146264,200000.0,0.0,52.0,6.141933,46.355936
146268,185000.0,0.0,45.0,6.141933,46.355936
146272,140000.0,0.0,27.0,6.141933,46.355936
146277,185000.0,0.0,0.0,6.141955,46.355931
146281,295000.0,0.0,58.0,6.141955,46.355931
146286,427200.0,0.0,95.0,6.141858,46.356138
146290,187000.0,0.0,37.0,6.141858,46.356138
146294,275000.0,0.0,62.0,6.141858,46.356138
146302,426100.0,0.0,66.0,6.133504,46.349437
146315,469690.0,0.0,78.0,6.142263,46.35487
146349,950130.0,0.0,143.0,6.142263,46.35487
146386,2300000.0,7720.0,100.0,6.143192,46.354887
146421,1050000.0,1252.0,169.0,6.143403,46.354952000000004
146455,278000.0,0.0,0.0,6.143403,46.354952000000004
146489,306000.0,0.0,0.0,6.143403,46.354952000000004
146530,132500.0,0.0,50.0,6.145646,46.35752
146566,860000.0,0.0,138.0,6.145097,46.35649
146600,750000.0,0.0,124.0,6.145097,46.35649
146634,30000.0,0.0,0.0,6.145097,46.35649
146646,7000000.0,7058.0,2581.0,6.136403,46.348001000000004
146664,975000.0,1155.0,180.0,6.1358440000000005,46.347358
146679,320000.0,0.0,50.0,6.134405,46.346340999999995
146693,552000.0,0.0,103.0,6.134405,46.346340999999995
146707,19000.0,0.0,0.0,6.134405,46.346340999999995
146721,482800.0,0.0,103.0,6.134405,46.346340999999995
146735,1117871.0,0.0,215.0,6.134405,46.346340999999995
146749,680000.0,0.0,108.0,6.134405,46.346340999999995
146763,760000.0,0.0,101.0,6.134405,46.346340999999995
146777,601400.0,0.0,104.0,6.134405,46.346340999999995
146791,440000.0,0.0,94.0,6.134405,46.346340999999995
146805,800000.0,0.0,122.0,6.134405,46.346340999999995
146819,335000.0,0.0,51.0,6.134405,46.346340999999995
146833,512500.0,0.0,96.0,6.134405,46.346340999999995
146847,370000.0,0.0,103.0,6.134405,46.346340999999995
146861,585750.0,0.0,117.0,6.134405,46.346340999999995
146875,440600.0,0.0,95.0,6.134405,46.346340999999995
146889,658462.0,0.0,108.0,6.134405,46.346340999999995
146903,781538.0,0.0,126.0,6.134405,46.346340999999995
146921,400000.0,0.0,92.0,6.132494,46.344819
146935,322000.0,0.0,72.0,6.132494,46.344819
146949,364810.0,0.0,72.0,6.132494,46.344819
146959,620000.0,2272.0,110.0,6.127783,46.349732
146999,940000.0,860.0,163.0,6.128049,46.349888
147047,500000.0,1706.0,65.0,6.1290510000000005,46.352981
147092,840900.0,541.0,336.0,6.129124,46.355062
147131,985000.0,1200.0,161.0,6.129124,46.355062
147177,1700000.0,2210.0,263.0,6.129348,46.355391
147225,956400.0,1158.0,229.0,6.129879,46.35682
147227,680000.0,1910.0,111.0,6.110383000000001,46.358905
147299,495000.0,2236.0,115.0,6.121786,46.374358
143424,810800.0,1261.0,158.0,6.115289,46.369477
143434,880000.0,921.0,142.0,6.115994000000001,46.370430999999996
147316,534000.0,0.0,111.0,6.136732,46.360838
147341,339000.0,0.0,68.0,6.136732,46.360838
147384,801470.0,610.0,120.0,6.134905000000001,46.363315
147410,713670.0,667.0,180.0,6.134567,46.363446
147439,646000.0,2011.0,120.0,6.1364529999999995,46.36949
147443,390476.0,0.0,64.0,6.1249139999999995,46.34342
147446,3000.0,0.0,0.0,6.1249139999999995,46.34342
147449,436800.0,0.0,73.0,6.1249139999999995,46.34342
147452,386735.5,0.0,64.0,6.1249139999999995,46.34342
143933,1060800.0,652.0,176.0,6.156263,46.368334999999995
143969,839500.0,765.0,145.0,6.156263,46.368334999999995
144180,130000.0,1664.0,0.0,6.130164,46.345797999999995
144200,675000.0,82.0,116.0,6.12825,46.346599
144218,1161690.0,670.0,169.0,6.126728,46.345827
144231,766000.0,537.0,125.0,6.126728,46.345827
144273,885000.0,2125.0,233.0,6.147279,46.372263000000004
144302,210000.0,326.0,46.0,6.1472169999999995,46.372246000000004
144330,767000.0,593.0,250.0,6.1472169999999995,46.372246000000004
144363,1212000.0,1500.0,195.0,6.145794,46.372745
144400,571071.0,1530.0,96.0,6.145879,46.377167
144432,695000.0,340.0,100.0,6.146558,46.380062
147454,529200.0,341.0,106.0,6.12702,46.349272
147475,1102635.0,1007.0,167.0,6.126133,46.349128
147496,1052260.0,647.0,153.0,6.125454,46.348812
147521,529200.0,48.0,0.0,6.122211,46.347194
147525,940080.0,1602.0,217.0,6.133008,46.362241999999995
147540,855000.0,0.0,140.0,6.135031,46.350652000000004
147552,600740.0,0.0,107.0,6.135031,46.350652000000004
147570,1027042.5,0.0,0.0,6.135791,46.350910999999996
147583,5000.0,0.0,46.0,6.135726999999999,46.351006
147595,351000.0,0.0,77.0,6.135726999999999,46.351006
147607,478660.0,0.0,96.0,6.135726999999999,46.351006
143779,440000.0,400.0,74.0,6.130146,46.351458
143791,235000.0,5.0,0.0,6.129245,46.35303
147610,650000.0,373.0,69.0,6.151965000000001,46.371772
147634,665000.0,851.0,120.0,6.150116000000001,46.372384000000004
147649,780000.0,1396.0,120.0,6.150116000000001,46.372384000000004
147661,539300.0,800.0,95.0,6.131117,46.352104
147690,950000.0,1320.0,165.0,6.13251,46.354862
147695,280000.0,0.0,57.0,6.146335,46.35812
147707,160000.0,0.0,32.0,6.146335,46.35812
147719,165000.0,0.0,32.0,6.146335,46.35812
147731,257500.0,0.0,57.0,6.146335,46.35812
147743,350000.0,0.0,57.0,6.146335,46.35812
147755,155000.0,0.0,33.0,6.146335,46.35812
147767,285000.0,0.0,57.0,6.146335,46.35812
147782,139000.0,0.0,76.0,6.147623,46.357306
147794,2125000.0,0.0,4205.0,6.147623,46.357306
147806,78000.0,0.0,50.0,6.147623,46.357306
147818,187000.0,0.0,40.0,6.147623,46.357306
147830,157770.0,0.0,71.0,6.147623,46.357306
147842,175750.0,0.0,88.0,6.147623,46.357306
147854,157500.0,0.0,52.0,6.147623,46.357306
147864,152000.0,0.0,36.0,6.1340959999999995,46.361174
147890,420000.0,0.0,81.0,6.122246,46.365434
147911,1044770.0,1300.0,164.0,6.116795,46.369328
147914,474455.0,0.0,96.0,6.138949,46.355906
147921,15000.0,0.0,0.0,6.144879,46.356885
147928,258202.0,0.0,53.0,6.144879,46.356885
147935,240000.0,0.0,58.0,6.144879,46.356885
147942,178000.0,0.0,46.0,6.144879,46.356885
147945,720000.0,0.0,121.0,6.116144,46.361438
140538,459000.0,52.0,0.0,6.131574,46.349834
140606,459000.0,45.0,0.0,6.13152,46.349885
140675,459000.0,269.0,85.0,6.131469,46.349861
140752,2068484.5,1747.0,270.0,6.13017,46.349041
140825,900000.0,0.0,141.0,6.130424,46.349123999999996
140892,880000.0,0.0,141.0,6.130424,46.349123999999996
140961,1100000.0,811.0,95.0,6.129745,46.348546
141058,200.0,4.0,0.0,6.125864,46.346728999999996
141131,685960.0,2440.0,123.0,6.126118,46.345843
141202,130000.0,0.0,105.0,6.124249,46.345059
141269,384500.0,0.0,94.0,6.124249,46.345059
141339,848000.0,1054.0,137.0,6.123673999999999,46.343941
141407,613000.0,84.0,115.0,6.123787,46.343879
141475,685960.0,374.0,0.0,6.123355999999999,46.343484000000004
147948,520000.0,502.0,55.0,6.13892,46.353559999999995
147973,390000.0,0.0,82.0,6.1366309999999995,46.352278000000005
147990,580000.0,0.0,154.0,6.136535,46.352119
148008,145000.0,0.0,36.0,6.13619,46.352014000000004
148028,1163940.0,1538.0,220.0,6.130612,46.369118
148085,711350.0,268.0,99.0,6.130397,46.369240000000005
148143,690000.0,4920.0,135.0,6.126723999999999,46.371401
148203,695000.0,1039.0,86.0,6.125911,46.371905
148258,695000.0,263.0,0.0,6.1254610000000005,46.372101
148313,472600.0,0.0,100.0,6.124994999999999,46.372222
148366,582700.0,0.0,100.0,6.124994999999999,46.372222
148431,845000.0,932.0,179.0,6.121989,46.374542
148436,2947500.0,1211.0,0.0,6.138224,46.359242
143495,20000.0,0.0,0.0,6.145503,46.359054
143504,18000.0,0.0,0.0,6.145503,46.359054
143513,775000.0,0.0,0.0,6.145503,46.359054
143522,36000.0,0.0,0.0,6.145503,46.359054
143531,520000.0,0.0,0.0,6.145503,46.359054
143540,815000.0,0.0,160.0,6.145503,46.359054
143550,520000.0,0.0,113.0,6.145503,46.359379
143560,503000.0,0.0,82.0,6.1456040000000005,46.359339
143569,462000.0,0.0,82.0,6.1456040000000005,46.359339
143578,490000.0,0.0,105.0,6.1456040000000005,46.359339
143587,650000.0,0.0,103.0,6.1456040000000005,46.359339
143597,775000.0,0.0,179.0,6.145669,46.359593
143608,440000.0,0.0,105.0,6.145499,46.358983
143617,700000.0,0.0,160.0,6.145499,46.358983
143627,60000.0,0.0,34.0,6.146294999999999,46.359968
143636,82000.0,0.0,35.0,6.146294999999999,46.359968
143645,60000.0,0.0,29.0,6.146294999999999,46.359968
143654,76000.0,0.0,29.0,6.146294999999999,46.359968
148445,415000.0,0.0,0.0,6.143098999999999,46.357515
148475,441509.44,0.0,0.0,6.143098999999999,46.357515
148505,470000.0,0.0,0.0,6.143098999999999,46.357515
148535,452830.2,0.0,0.0,6.143098999999999,46.357515
148567,550000.0,316.0,150.0,6.143313,46.3578
148600,690000.0,0.0,142.0,6.143443,46.358164
148630,21000.0,0.0,0.0,6.143443,46.358164
148662,400000.0,0.0,128.0,6.143574,46.358554
